date,time,millis,event,pulseCount,rightCount,leftCount,dispensedCount,retrievedCount,rightWaterCount,leftWaterCount,LEDCount,toneCount,frontWaterCount,waterDispensedCount,rightWD_QTY,leftWD_QTY,frontWD_QTY,totalWD_QTY,rightWithPelletCount,leftWithPelletCount,rightDuringDispenseCount,leftDuringDispenseCount,rightinTimeoutCount,leftinTimeoutCount,millis,seconds,millis offset (millis - this = video time),
3/31/2026,10:16:27,4820785.77,Retrieved,4,20,3,21,21,4,1,42,42,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4820785.77,,,
3/31/2026,10:16:50,4843635.02,Right,1,21,3,21,21,4,1,42,42,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4843635.02,,,
3/31/2026,10:16:51,4844111.44,TONE,8,21,3,21,21,4,1,42,43,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4844111.44,,,
3/31/2026,10:16:51,4844187.17,LED,7,21,3,21,21,4,1,43,43,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4844187.17,,,
3/31/2026,10:16:51,4845000.02,Dispensed,3,21,3,22,21,4,1,43,43,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4845000.02,,,
3/31/2026,10:16:52,4845063.04,TONE,8,21,3,22,21,4,1,43,44,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4845063.04,,,
3/31/2026,10:16:52,4845138.77,LED,7,21,3,22,21,4,1,44,44,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4845138.77,,,
3/31/2026,10:16:52,4845852.88,Retrieved,4,21,3,22,22,4,1,44,44,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4845852.88,,,
3/31/2026,10:17:15,4868708.1,Right,1,22,3,22,22,4,1,44,44,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4868708.1,,,
3/31/2026,10:17:16,4869190.54,TONE,8,22,3,22,22,4,1,44,45,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4869190.54,,,
3/31/2026,10:17:16,4869266.27,LED,7,22,3,22,22,4,1,45,45,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4869266.27,,,
3/31/2026,10:17:17,4870148.62,Dispensed,3,22,3,23,22,4,1,45,45,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4870148.62,,,
3/31/2026,10:17:17,4870211.63,TONE,8,22,3,23,22,4,1,45,46,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4870211.63,,,
3/31/2026,10:17:17,4870287.37,LED,7,22,3,23,22,4,1,46,46,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4870287.37,,,
3/31/2026,10:17:17,4870685.5,Retrieved,4,22,3,23,23,4,1,46,46,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4870685.5,,,
3/31/2026,10:17:54,4907374.8,Right,1,23,3,23,23,4,1,46,46,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4907374.8,,,
3/31/2026,10:17:55,4908145.58,TONE,8,23,3,23,23,4,1,46,47,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4908145.58,,,
3/31/2026,10:17:55,4908221.32,LED,7,23,3,23,23,4,1,47,47,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4908221.32,,,
3/31/2026,10:17:55,4909002.99,Dispensed,3,23,3,24,23,4,1,47,47,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4909002.99,,,
3/31/2026,10:17:56,4909066.01,TONE,8,23,3,24,23,4,1,47,48,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4909066.01,,,
3/31/2026,10:17:56,4909141.75,LED,7,23,3,24,23,4,1,48,48,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4909141.75,,,
3/31/2026,10:17:56,4909476.77,Retrieved,4,23,3,24,24,4,1,48,48,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4909476.77,,,
3/31/2026,10:18:19,4932410.63,Right,1,24,3,24,24,4,1,48,48,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4932410.63,,,
3/31/2026,10:18:19,4932862.52,TONE,8,24,3,24,24,4,1,48,49,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4932862.52,,,
3/31/2026,10:18:19,4932938.25,LED,7,24,3,24,24,4,1,49,49,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4932938.25,,,
3/31/2026,10:18:20,4933721.26,Dispensed,3,24,3,25,24,4,1,49,49,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4933721.26,,,
3/31/2026,10:18:20,4933784.28,TONE,8,24,3,25,24,4,1,49,50,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4933784.28,,,
3/31/2026,10:18:20,4933860.03,LED,7,24,3,25,24,4,1,50,50,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4933860.03,,,
3/31/2026,10:18:23,4936539.46,Retrieved,4,24,3,25,25,4,1,50,50,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4936539.46,,,
3/31/2026,10:19:02,4975976.01,Right,1,25,3,25,25,4,1,50,50,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4975976.01,,,
3/31/2026,10:19:03,4976802.22,TONE,8,25,3,25,25,4,1,50,51,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4976802.22,,,
3/31/2026,10:19:03,4976877.96,LED,7,25,3,25,25,4,1,51,51,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4976877.96,,,
3/31/2026,10:19:04,4977648.3,Dispensed,3,25,3,26,25,4,1,51,51,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4977648.3,,,
3/31/2026,10:19:04,4977711.32,TONE,8,25,3,26,25,4,1,51,52,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4977711.32,,,
3/31/2026,10:19:04,4977787.05,LED,7,25,3,26,25,4,1,52,52,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4977787.05,,,
3/31/2026,10:19:05,4978374.89,Retrieved,4,25,3,26,26,4,1,52,52,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,4978374.89,,,
3/31/2026,10:26:15,5408441.64,Right,1,26,3,26,26,4,1,52,52,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5408441.64,,,
3/31/2026,10:26:16,5409071.1,TONE,8,26,3,26,26,4,1,52,53,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5409071.1,,,
3/31/2026,10:26:16,5409146.83,LED,7,26,3,26,26,4,1,53,53,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5409146.83,,,
3/31/2026,10:26:16,5409974.5,Dispensed,3,26,3,27,26,4,1,53,53,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5409974.5,,,
3/31/2026,10:26:17,5410037.52,TONE,8,26,3,27,26,4,1,53,54,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5410037.52,,,
3/31/2026,10:26:17,5410113.26,LED,7,26,3,27,26,4,1,54,54,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5410113.26,,,
3/31/2026,10:26:19,5412031.98,Retrieved,4,26,3,27,27,4,1,54,54,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5412031.98,,,
3/31/2026,10:26:41,5434942.3,Right,1,27,3,27,27,4,1,54,54,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5434942.3,,,
3/31/2026,10:26:42,5435533.41,TONE,8,27,3,27,27,4,1,54,55,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5435533.41,,,
3/31/2026,10:26:42,5435609.15,LED,7,27,3,27,27,4,1,55,55,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5435609.15,,,
3/31/2026,10:26:43,5436474.94,Dispensed,3,27,3,28,27,4,1,55,55,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5436474.94,,,
3/31/2026,10:26:43,5436537.95,TONE,8,27,3,28,27,4,1,55,56,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5436537.95,,,
3/31/2026,10:26:43,5436613.7,LED,7,27,3,28,27,4,1,56,56,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5436613.7,,,
3/31/2026,10:26:44,5437834.05,Retrieved,4,27,3,28,28,4,1,56,56,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5437834.05,,,
3/31/2026,10:27:17,5470850.16,Right,1,28,3,28,28,4,1,56,56,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5470850.16,,,
3/31/2026,10:27:18,5471502.68,TONE,8,28,3,28,28,4,1,56,57,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5471502.68,,,
3/31/2026,10:27:18,5471578.41,LED,7,28,3,28,28,4,1,57,57,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5471578.41,,,
3/31/2026,10:27:19,5472396.98,Dispensed,3,28,3,29,28,4,1,57,57,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5472396.98,,,
3/31/2026,10:27:19,5472459.99,TONE,8,28,3,29,28,4,1,57,58,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5472459.99,,,
3/31/2026,10:27:19,5472535.74,LED,7,28,3,29,28,4,1,58,58,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5472535.74,,,
3/31/2026,10:27:19,5472870.79,Retrieved,4,28,3,29,29,4,1,58,58,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5472870.79,,,
3/31/2026,10:27:34,5487109.86,Right,1,29,3,29,29,4,1,58,58,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5487109.86,,,
3/31/2026,10:27:34,5487702.63,TONE,8,29,3,29,29,4,1,58,59,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5487702.63,,,
3/31/2026,10:27:34,5487778.37,LED,7,29,3,29,29,4,1,59,59,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5487778.37,,,
3/31/2026,10:27:35,5488656.12,Dispensed,3,29,3,30,29,4,1,59,59,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5488656.12,,,
3/31/2026,10:27:35,5488719.13,TONE,8,29,3,30,29,4,1,59,60,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5488719.13,,,
3/31/2026,10:27:35,5488794.88,LED,7,29,3,30,29,4,1,60,60,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5488794.88,,,
3/31/2026,10:27:36,5489826.03,Retrieved,4,29,3,30,30,4,1,60,60,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5489826.03,,,
3/31/2026,10:29:23,5596924.18,Left,2,29,4,30,30,4,1,60,60,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5596924.18,,,
3/31/2026,10:29:24,5597382.13,TONE,8,29,4,30,30,4,1,60,61,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5597382.13,,,
3/31/2026,10:29:24,5597457.88,LED,7,29,4,30,30,4,1,61,61,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5597457.88,,,
3/31/2026,10:29:25,5598188.35,Dispensed,3,29,4,31,30,4,1,61,61,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5598188.35,,,
3/31/2026,10:29:25,5598251.36,TONE,8,29,4,31,30,4,1,61,62,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5598251.36,,,
3/31/2026,10:29:25,5598327.11,LED,7,29,4,31,30,4,1,62,62,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5598327.11,,,
3/31/2026,10:29:27,5600624.12,Retrieved,4,29,4,31,31,4,1,62,62,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5600624.12,,,
3/31/2026,10:29:56,5629304.7,Left,2,29,5,31,31,4,1,62,62,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5629304.7,,,
3/31/2026,10:29:56,5629761.02,TONE,8,29,5,31,31,4,1,62,63,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5629761.02,,,
3/31/2026,10:29:56,5629836.77,LED,7,29,5,31,31,4,1,63,63,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5629836.77,,,
3/31/2026,10:29:57,5630684.88,Dispensed,3,29,5,32,31,4,1,63,63,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5630684.88,,,
3/31/2026,10:29:57,5630747.9,TONE,8,29,5,32,31,4,1,63,64,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5630747.9,,,
3/31/2026,10:29:57,5630823.63,LED,7,29,5,32,31,4,1,64,64,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5630823.63,,,
3/31/2026,10:30:03,5636168.82,Retrieved,4,29,5,32,32,4,1,64,64,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,5636168.82,,,
3/31/2026,10:59:18,7391051.11,RightWater,5,29,5,32,32,5,1,64,64,0,5,0.04284,0.02856,0,0.0714,0,0,0,0,0,0,7391051.11,,,
3/31/2026,10:59:18,7391117.72,WaterDispensed,10,29,5,32,32,5,1,64,64,0,6,0.05712,0.02856,0,0.08568,0,0,0,0,0,0,7391117.72,,,
3/31/2026,10:59:18,7391219.73,RightWater,5,29,5,32,32,6,1,64,64,0,6,0.05712,0.02856,0,0.08568,0,0,0,0,0,0,7391219.73,,,
3/31/2026,10:59:20,7393297.34,RightWater,5,29,5,32,32,7,1,64,64,0,6,0.05712,0.02856,0,0.08568,0,0,0,0,0,0,7393297.34,,,
3/31/2026,10:59:20,7393363.95,WaterDispensed,10,29,5,32,32,7,1,64,64,0,7,0.0714,0.02856,0,0.09996,0,0,0,0,0,0,7393363.95,,,
3/31/2026,10:59:20,7393631.13,RightWater,5,29,5,32,32,8,1,64,64,0,7,0.0714,0.02856,0,0.09996,0,0,0,0,0,0,7393631.13,,,
3/31/2026,10:59:20,7393697.75,WaterDispensed,10,29,5,32,32,8,1,64,64,0,8,0.08568,0.02856,0,0.11424,0,0,0,0,0,0,7393697.75,,,
3/31/2026,10:59:21,7394796.73,RightWater,5,29,5,32,32,9,1,64,64,0,8,0.08568,0.02856,0,0.11424,0,0,0,0,0,0,7394796.73,,,
3/31/2026,10:59:21,7394863.33,WaterDispensed,10,29,5,32,32,9,1,64,64,0,9,0.09996,0.02856,0,0.12852,0,0,0,0,0,0,7394863.33,,,
3/31/2026,10:59:22,7395982,RightWater,5,29,5,32,32,10,1,64,64,0,9,0.09996,0.02856,0,0.12852,0,0,0,0,0,0,7395982,,,
3/31/2026,10:59:23,7396048.6,WaterDispensed,10,29,5,32,32,10,1,64,64,0,10,0.11424,0.02856,0,0.1428,0,0,0,0,0,0,7396048.6,,,
3/31/2026,10:59:25,7398081.3,RightWater,5,29,5,32,32,11,1,64,64,0,10,0.11424,0.02856,0,0.1428,0,0,0,0,0,0,7398081.3,,,
3/31/2026,10:59:25,7398147.93,WaterDispensed,10,29,5,32,32,11,1,64,64,0,11,0.12852,0.02856,0,0.15708,0,0,0,0,0,0,7398147.93,,,
3/31/2026,10:59:27,7400529.36,RightWater,5,29,5,32,32,12,1,64,64,0,11,0.12852,0.02856,0,0.15708,0,0,0,0,0,0,7400529.36,,,
3/31/2026,10:59:27,7400595.98,WaterDispensed,10,29,5,32,32,12,1,64,64,0,12,0.1428,0.02856,0,0.17136,0,0,0,0,0,0,7400595.98,,,
3/31/2026,10:59:28,7401684.37,RightWater,5,29,5,32,32,13,1,64,64,0,12,0.1428,0.02856,0,0.17136,0,0,0,0,0,0,7401684.37,,,
3/31/2026,10:59:28,7401751.01,WaterDispensed,10,29,5,32,32,13,1,64,64,0,13,0.15708,0.02856,0,0.18564,0,0,0,0,0,0,7401751.01,,,
3/31/2026,10:59:30,7403706.25,RightWater,5,29,5,32,32,14,1,64,64,0,13,0.15708,0.02856,0,0.18564,0,0,0,0,0,0,7403706.25,,,
3/31/2026,10:59:30,7403772.85,WaterDispensed,10,29,5,32,32,14,1,64,64,0,14,0.17136,0.02856,0,0.19992,0,0,0,0,0,0,7403772.85,,,
3/31/2026,10:59:33,7406224.58,RightWater,5,29,5,32,32,15,1,64,64,0,14,0.17136,0.02856,0,0.19992,0,0,0,0,0,0,7406224.58,,,
3/31/2026,10:59:33,7406291.2,WaterDispensed,10,29,5,32,32,15,1,64,64,0,15,0.18564,0.02856,0,0.2142,0,0,0,0,0,0,7406291.2,,,
3/31/2026,10:59:34,7407930.99,RightWater,5,29,5,32,32,16,1,64,64,0,15,0.18564,0.02856,0,0.2142,0,0,0,0,0,0,7407930.99,,,
3/31/2026,10:59:34,7407997.6,WaterDispensed,10,29,5,32,32,16,1,64,64,0,16,0.19992,0.02856,0,0.22848,0,0,0,0,0,0,7407997.6,,,
3/31/2026,10:59:37,7410261.07,RightWater,5,29,5,32,32,17,1,64,64,0,16,0.19992,0.02856,0,0.22848,0,0,0,0,0,0,7410261.07,,,
3/31/2026,10:59:37,7410327.69,WaterDispensed,10,29,5,32,32,17,1,64,64,0,17,0.2142,0.02856,0,0.24276,0,0,0,0,0,0,7410327.69,,,
3/31/2026,10:59:52,7425258.21,RightWater,5,29,5,32,32,18,1,64,64,0,17,0.2142,0.02856,0,0.24276,0,0,0,0,0,0,7425258.21,,,
3/31/2026,10:59:52,7425324.82,WaterDispensed,10,29,5,32,32,18,1,64,64,0,18,0.22848,0.02856,0,0.25704,0,0,0,0,0,0,7425324.82,,,
3/31/2026,10:59:52,7425880.29,RightWater,5,29,5,32,32,19,1,64,64,0,18,0.22848,0.02856,0,0.25704,0,0,0,0,0,0,7425880.29,,,
3/31/2026,10:59:52,7425946.89,WaterDispensed,10,29,5,32,32,19,1,64,64,0,19,0.24276,0.02856,0,0.27132,0,0,0,0,0,0,7425946.89,,,
3/31/2026,10:59:53,7426665.2,RightWater,5,29,5,32,32,20,1,64,64,0,19,0.24276,0.02856,0,0.27132,0,0,0,0,0,0,7426665.2,,,
3/31/2026,10:59:53,7426731.81,WaterDispensed,10,29,5,32,32,20,1,64,64,0,20,0.25704,0.02856,0,0.2856,0,0,0,0,0,0,7426731.81,,,
3/31/2026,10:59:55,7429003.87,RightWater,5,29,5,32,32,21,1,64,64,0,20,0.25704,0.02856,0,0.2856,0,0,0,0,0,0,7429003.87,,,
3/31/2026,10:59:56,7429070.49,WaterDispensed,10,29,5,32,32,21,1,64,64,0,21,0.27132,0.02856,0,0.29988,0,0,0,0,0,0,7429070.49,,,
3/31/2026,10:59:58,7431738.2,RightWater,5,29,5,32,32,22,1,64,64,0,21,0.27132,0.02856,0,0.29988,0,0,0,0,0,0,7431738.2,,,
3/31/2026,10:59:58,7431804.8,WaterDispensed,10,29,5,32,32,22,1,64,64,0,22,0.2856,0.02856,0,0.31416,0,0,0,0,0,0,7431804.8,,,
3/31/2026,11:00:39,7472092.21,RightWater,5,29,5,32,32,23,1,64,64,0,22,0.2856,0.02856,0,0.31416,0,0,0,0,0,0,7472092.21,,,
3/31/2026,11:00:39,7472158.83,WaterDispensed,10,29,5,32,32,23,1,64,64,0,23,0.29988,0.02856,0,0.32844,0,0,0,0,0,0,7472158.83,,,
3/31/2026,11:00:41,7474110.44,RightWater,5,29,5,32,32,24,1,64,64,0,23,0.29988,0.02856,0,0.32844,0,0,0,0,0,0,7474110.44,,,
3/31/2026,11:00:41,7474177.06,WaterDispensed,10,29,5,32,32,24,1,64,64,0,24,0.31416,0.02856,0,0.34272,0,0,0,0,0,0,7474177.06,,,
3/31/2026,11:00:42,7475524.82,RightWater,5,29,5,32,32,25,1,64,64,0,24,0.31416,0.02856,0,0.34272,0,0,0,0,0,0,7475524.82,,,
3/31/2026,11:00:42,7475591.43,WaterDispensed,10,29,5,32,32,25,1,64,64,0,25,0.32844,0.02856,0,0.357,0,0,0,0,0,0,7475591.43,,,
3/31/2026,11:00:44,7477734.01,RightWater,5,29,5,32,32,26,1,64,64,0,25,0.32844,0.02856,0,0.357,0,0,0,0,0,0,7477734.01,,,
3/31/2026,11:00:44,7477800.62,WaterDispensed,10,29,5,32,32,26,1,64,64,0,26,0.34272,0.02856,0,0.37128,0,0,0,0,0,0,7477800.62,,,
3/31/2026,11:00:45,7478422.98,RightWater,5,29,5,32,32,27,1,64,64,0,26,0.34272,0.02856,0,0.37128,0,0,0,0,0,0,7478422.98,,,
3/31/2026,11:00:45,7478489.57,WaterDispensed,10,29,5,32,32,27,1,64,64,0,27,0.357,0.02856,0,0.38556,0,0,0,0,0,0,7478489.57,,,
3/31/2026,11:00:53,7486956.74,RightWater,5,29,5,32,32,28,1,64,64,0,27,0.357,0.02856,0,0.38556,0,0,0,0,0,0,7486956.74,,,
3/31/2026,11:00:54,7487023.32,WaterDispensed,10,29,5,32,32,28,1,64,64,0,28,0.37128,0.02856,0,0.39984,0,0,0,0,0,0,7487023.32,,,
3/31/2026,11:02:01,7554661.14,RightWater,5,29,5,32,32,29,1,64,64,0,28,0.37128,0.02856,0,0.39984,0,0,0,0,0,0,7554661.14,,,
3/31/2026,11:02:01,7554727.7,WaterDispensed,10,29,5,32,32,29,1,64,64,0,29,0.38556,0.02856,0,0.41412,0,0,0,0,0,0,7554727.7,,,
3/31/2026,11:02:01,7554885.27,RightWater,5,29,5,32,32,30,1,64,64,0,29,0.38556,0.02856,0,0.41412,0,0,0,0,0,0,7554885.27,,,
3/31/2026,11:02:01,7554951.86,WaterDispensed,10,29,5,32,32,30,1,64,64,0,30,0.39984,0.02856,0,0.4284,0,0,0,0,0,0,7554951.86,,,
3/31/2026,11:02:24,7577653.52,Right,1,30,5,32,32,30,1,64,64,0,30,0.39984,0.02856,0,0.4284,0,0,0,0,0,0,7577653.52,,,
3/31/2026,11:02:25,7578145.48,TONE,8,30,5,32,32,30,1,64,65,0,30,0.39984,0.02856,0,0.4284,0,0,0,0,0,0,7578145.48,,,
3/31/2026,11:02:25,7578221.21,LED,7,30,5,32,32,30,1,65,65,0,30,0.39984,0.02856,0,0.4284,0,0,0,0,0,0,7578221.21,,,
3/31/2026,11:02:25,7578989.7,Dispensed,3,30,5,33,32,30,1,65,65,0,30,0.39984,0.02856,0,0.4284,0,0,0,0,0,0,7578989.7,,,
3/31/2026,11:02:26,7579052.72,TONE,8,30,5,33,32,30,1,65,66,0,30,0.39984,0.02856,0,0.4284,0,0,0,0,0,0,7579052.72,,,
3/31/2026,11:02:26,7579128.46,LED,7,30,5,33,32,30,1,66,66,0,30,0.39984,0.02856,0,0.4284,0,0,0,0,0,0,7579128.46,,,
3/31/2026,11:02:26,7579906.13,Retrieved,4,30,5,33,33,30,1,66,66,0,30,0.39984,0.02856,0,0.4284,0,0,0,0,0,0,7579906.13,,,
3/31/2026,11:03:05,7618584.59,Right,1,31,5,33,33,30,1,66,66,0,30,0.39984,0.02856,0,0.4284,0,0,0,0,0,0,7618584.59,,,
3/31/2026,11:03:06,7619054.27,TONE,8,31,5,33,33,30,1,66,67,0,30,0.39984,0.02856,0,0.4284,0,0,0,0,0,0,7619054.27,,,
3/31/2026,11:03:06,7619130,LED,7,31,5,33,33,30,1,67,67,0,30,0.39984,0.02856,0,0.4284,0,0,0,0,0,0,7619130,,,
3/31/2026,11:03:08,7621547.86,RightDuringDispense,13,31,5,33,33,30,1,67,67,0,30,0.39984,0.02856,0,0.4284,0,0,1,0,0,0,7621547.86,,,
3/31/2026,11:03:11,7624702.04,RightDuringDispense,13,31,5,33,33,30,1,67,67,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7624702.04,,,
3/31/2026,11:03:45,7658713.97,Dispensed,3,31,5,34,33,30,1,67,67,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7658713.97,,,
3/31/2026,11:03:45,7658776.99,TONE,8,31,5,34,33,30,1,67,68,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7658776.99,,,
3/31/2026,11:03:45,7658852.74,LED,7,31,5,34,33,30,1,68,68,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7658852.74,,,
3/31/2026,11:03:46,7659693.25,Retrieved,4,31,5,34,34,30,1,68,68,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7659693.25,,,
3/31/2026,11:04:30,7704008.23,Right,1,32,5,34,34,30,1,68,68,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7704008.23,,,
3/31/2026,11:04:31,7704621.32,TONE,8,32,5,34,34,30,1,68,69,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7704621.32,,,
3/31/2026,11:04:31,7704697.05,LED,7,32,5,34,34,30,1,69,69,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7704697.05,,,
3/31/2026,11:04:32,7705768.97,Dispensed,3,32,5,35,34,30,1,69,69,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7705768.97,,,
3/31/2026,11:04:32,7705831.99,TONE,8,32,5,35,34,30,1,69,70,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7705831.99,,,
3/31/2026,11:04:32,7705907.74,LED,7,32,5,35,34,30,1,70,70,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7705907.74,,,
3/31/2026,11:04:33,7706748.43,Retrieved,4,32,5,35,35,30,1,70,70,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7706748.43,,,
3/31/2026,11:05:10,7743548.02,Right,1,33,5,35,35,30,1,70,70,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7743548.02,,,
3/31/2026,11:05:10,7744000.11,TONE,8,33,5,35,35,30,1,70,71,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7744000.11,,,
3/31/2026,11:05:11,7744075.84,LED,7,33,5,35,35,30,1,71,71,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7744075.84,,,
3/31/2026,11:05:12,7745033.66,Dispensed,3,33,5,36,35,30,1,71,71,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7745033.66,,,
3/31/2026,11:05:12,7745096.67,TONE,8,33,5,36,35,30,1,71,72,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7745096.67,,,
3/31/2026,11:05:12,7745172.41,LED,7,33,5,36,35,30,1,72,72,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7745172.41,,,
3/31/2026,11:05:12,7745633.72,Retrieved,4,33,5,36,36,30,1,72,72,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7745633.72,,,
3/31/2026,11:06:25,7818582.01,RightWater,5,33,5,36,36,31,1,72,72,0,30,0.39984,0.02856,0,0.4284,0,0,2,0,0,0,7818582.01,,,
3/31/2026,11:06:25,7818648.64,WaterDispensed,10,33,5,36,36,31,1,72,72,0,31,0.41412,0.02856,0,0.44268,0,0,2,0,0,0,7818648.64,,,
3/31/2026,11:06:25,7818982.56,RightWater,5,33,5,36,36,32,1,72,72,0,31,0.41412,0.02856,0,0.44268,0,0,2,0,0,0,7818982.56,,,
3/31/2026,11:06:26,7819049.15,WaterDispensed,10,33,5,36,36,32,1,72,72,0,32,0.4284,0.02856,0,0.45696,0,0,2,0,0,0,7819049.15,,,
3/31/2026,11:06:26,7819729.69,RightWater,5,33,5,36,36,33,1,72,72,0,32,0.4284,0.02856,0,0.45696,0,0,2,0,0,0,7819729.69,,,
